"knot_id" "number_of_crossings" "is_alternating" "signature" "s-value" "norm"
"11893" "KhPolQ_K13n_4821" 13 0 4 -4 38.379682124791
"11894" "KhPolQ_K13n_4821!" 13 0 -4 4 38.379682124791
"11895" "KhPolQ_K13n_4822" 13 0 -6 6 49.1019347887637
"11896" "KhPolQ_K13n_4822!" 13 0 6 -6 49.1019347887637
"11897" "KhPolQ_K13n_4823" 13 0 6 -6 18.0831413200251
"11898" "KhPolQ_K13n_4823!" 13 0 -6 6 18.0831413200251
"11899" "KhPolQ_K13n_4824" 13 0 0 0 53.2071423776921
"11900" "KhPolQ_K13n_4824!" 13 0 0 0 53.2071423776921
"11901" "KhPolQ_K13n_4825" 13 0 -6 6 44.4409720865779
"11902" "KhPolQ_K13n_4825!" 13 0 6 -6 44.4409720865779
"11903" "KhPolQ_K13n_4826" 13 0 -4 4 39.8622628559895
"11904" "KhPolQ_K13n_4826!" 13 0 4 -4 39.8622628559895
"11905" "KhPolQ_K13n_4827" 13 0 -2 2 67.3869423553258
"11906" "KhPolQ_K13n_4827!" 13 0 2 -2 67.3869423553258
"11907" "KhPolQ_K13n_4828" 13 0 2 -2 28.4780617317963
"11908" "KhPolQ_K13n_4828!" 13 0 -2 2 28.4780617317963
"11909" "KhPolQ_K13n_4829" 13 0 0 0 61.4084684713762
"11910" "KhPolQ_K13n_4829!" 13 0 0 0 61.4084684713762
"11911" "KhPolQ_K13n_4830" 13 0 0 0 82.9397371589759
"11912" "KhPolQ_K13n_4830!" 13 0 0 0 82.9397371589759
"11913" "KhPolQ_K13n_4831" 13 0 -2 2 61
"11914" "KhPolQ_K13n_4831!" 13 0 2 -2 61
"11915" "KhPolQ_K13n_4832" 13 0 2 -2 42.5558456619064
"11916" "KhPolQ_K13n_4832!" 13 0 -2 2 42.5558456619064
"11917" "KhPolQ_K13n_4833" 13 0 2 -2 62.185207244167
"11918" "KhPolQ_K13n_4833!" 13 0 -2 2 62.185207244167
"11919" "KhPolQ_K13n_4834" 13 0 0 0 66.5957956630897
"11920" "KhPolQ_K13n_4834!" 13 0 0 0 66.5957956630897
"11921" "KhPolQ_K13n_4835" 13 0 2 -2 55.6147462459373
"11922" "KhPolQ_K13n_4835!" 13 0 -2 2 55.6147462459373
"11923" "KhPolQ_K13n_4836" 13 0 -4 4 71.8540186767588
"11924" "KhPolQ_K13n_4836!" 13 0 4 -4 71.8540186767588
"11925" "KhPolQ_K13n_4837" 13 0 4 -4 40.6571027005122
"11926" "KhPolQ_K13n_4837!" 13 0 -4 4 40.6571027005122
"11927" "KhPolQ_K13n_4838" 13 0 -4 4 22.561028345357
"11928" "KhPolQ_K13n_4838!" 13 0 4 -4 22.561028345357
"11929" "KhPolQ_K13n_4839" 13 0 -2 2 73.2598116295695
"11930" "KhPolQ_K13n_4839!" 13 0 2 -2 73.2598116295695
"11931" "KhPolQ_K13n_4840" 13 0 2 -2 97.462813421325
"11932" "KhPolQ_K13n_4840!" 13 0 -2 2 97.462813421325
"11933" "KhPolQ_K13n_4841" 13 0 -4 4 47.2757866142913
"11934" "KhPolQ_K13n_4841!" 13 0 4 -4 47.2757866142913
"11935" "KhPolQ_K13n_4842" 13 0 0 0 37.2692903071684
"11936" "KhPolQ_K13n_4842!" 13 0 0 0 37.2692903071684
"11937" "KhPolQ_K13n_4843" 13 0 0 0 61.2454079911302
"11938" "KhPolQ_K13n_4843!" 13 0 0 0 61.2454079911302
"11939" "KhPolQ_K13n_4844" 13 0 4 -4 40.3112887414927
"11940" "KhPolQ_K13n_4844!" 13 0 -4 4 40.3112887414927
"11941" "KhPolQ_K13n_4845" 13 0 -4 4 73.9932429347437
"11942" "KhPolQ_K13n_4845!" 13 0 4 -4 73.9932429347437
"11943" "KhPolQ_K13n_4846" 13 0 0 0 56.4003546088143
"11944" "KhPolQ_K13n_4846!" 13 0 0 0 56.4003546088143
"11945" "KhPolQ_K13n_4847" 13 0 0 0 74.4916102658548
"11946" "KhPolQ_K13n_4847!" 13 0 0 0 74.4916102658548
"11947" "KhPolQ_K13n_4848" 13 0 2 -2 45.7055795281058
"11948" "KhPolQ_K13n_4848!" 13 0 -2 2 45.7055795281058
"11949" "KhPolQ_K13n_4849" 13 0 -2 2 67.9337912971152
"11950" "KhPolQ_K13n_4849!" 13 0 2 -2 67.9337912971152
"11951" "KhPolQ_K13n_4850" 13 0 2 -2 49.9299509312797
"11952" "KhPolQ_K13n_4850!" 13 0 -2 2 49.9299509312797
"11953" "KhPolQ_K13n_4851" 13 0 -2 2 55.2539591341652
"11954" "KhPolQ_K13n_4851!" 13 0 2 -2 55.2539591341652
"11955" "KhPolQ_K13n_4852" 13 0 -2 2 57.8705451849211
"11956" "KhPolQ_K13n_4852!" 13 0 2 -2 57.8705451849211
"11957" "KhPolQ_K13n_4853" 13 0 -2 2 93.0967238950974
"11958" "KhPolQ_K13n_4853!" 13 0 2 -2 93.0967238950974
"11959" "KhPolQ_K13n_4854" 13 0 2 -2 66.4906008395172
"11960" "KhPolQ_K13n_4854!" 13 0 -2 2 66.4906008395172
"11961" "KhPolQ_K13n_4855" 13 0 2 -2 41.0731055558257
"11962" "KhPolQ_K13n_4855!" 13 0 -2 2 41.0731055558257
"11963" "KhPolQ_K13n_4856" 13 0 0 0 37.296112397943
"11964" "KhPolQ_K13n_4856!" 13 0 0 0 37.296112397943
"11965" "KhPolQ_K13n_4857" 13 0 0 0 68.5492523664555
"11966" "KhPolQ_K13n_4857!" 13 0 0 0 68.5492523664555
"11967" "KhPolQ_K13n_4858" 13 0 0 0 25.4361946839538
"11968" "KhPolQ_K13n_4858!" 13 0 0 0 25.4361946839538
"11969" "KhPolQ_K13n_4859" 13 0 -4 4 23.43074902772
"11970" "KhPolQ_K13n_4859!" 13 0 4 -4 23.43074902772
"11971" "KhPolQ_K13n_4860" 13 0 -2 2 53.7121960079831
"11972" "KhPolQ_K13n_4860!" 13 0 2 -2 53.7121960079831
"11973" "KhPolQ_K13n_4861" 13 0 2 -2 46.743983570081
"11974" "KhPolQ_K13n_4861!" 13 0 -2 2 46.743983570081
"11975" "KhPolQ_K13n_4862" 13 0 -2 2 82.0914124619622
"11976" "KhPolQ_K13n_4862!" 13 0 2 -2 82.0914124619622
"11977" "KhPolQ_K13n_4863" 13 0 -2 2 74.9599893276406
"11978" "KhPolQ_K13n_4863!" 13 0 2 -2 74.9599893276406
"11979" "KhPolQ_K13n_4864" 13 0 -2 2 96.5349677578027
"11980" "KhPolQ_K13n_4864!" 13 0 2 -2 96.5349677578027
"11981" "KhPolQ_K13n_4865" 13 0 4 -4 35.7910603363466
"11982" "KhPolQ_K13n_4865!" 13 0 -4 4 35.7910603363466
"11983" "KhPolQ_K13n_4866" 13 0 -4 4 77.0389511870456
"11984" "KhPolQ_K13n_4866!" 13 0 4 -4 77.0389511870456
"11985" "KhPolQ_K13n_4867" 13 0 -4 4 75.5049667240507
"11986" "KhPolQ_K13n_4867!" 13 0 4 -4 75.5049667240507
"11987" "KhPolQ_K13n_4868" 13 0 4 -4 61.2780547994141
"11988" "KhPolQ_K13n_4868!" 13 0 -4 4 61.2780547994141
"11989" "KhPolQ_K13n_4869" 13 0 0 0 53.7121960079831
"11990" "KhPolQ_K13n_4869!" 13 0 0 0 53.7121960079831
"11991" "KhPolQ_K13n_4870" 13 0 -2 2 61.2943716828878
"11992" "KhPolQ_K13n_4870!" 13 0 2 -2 61.2943716828878
"11993" "KhPolQ_K13n_4871" 13 0 -2 2 72.2564875980005
"11994" "KhPolQ_K13n_4871!" 13 0 2 -2 72.2564875980005
"11995" "KhPolQ_K13n_4872" 13 0 -2 2 70.2495551587339
"11996" "KhPolQ_K13n_4872!" 13 0 2 -2 70.2495551587339
"11997" "KhPolQ_K13n_4873" 13 0 -2 2 64.6915759585435
"11998" "KhPolQ_K13n_4873!" 13 0 2 -2 64.6915759585435
"11999" "KhPolQ_K13n_4874" 13 0 0 0 50.5074251966976
"12000" "KhPolQ_K13n_4874!" 13 0 0 0 50.5074251966976
"12001" "KhPolQ_K13n_4875" 13 0 -6 6 22.2036033111745
"12002" "KhPolQ_K13n_4875!" 13 0 6 -6 22.2036033111745
"12003" "KhPolQ_K13n_4876" 13 0 -8 8 11.6189500386223
"12004" "KhPolQ_K13n_4876!" 13 0 8 -8 11.6189500386223
"12005" "KhPolQ_K13n_4877" 13 0 -6 6 36.9729630946723
"12006" "KhPolQ_K13n_4877!" 13 0 6 -6 36.9729630946723
"12007" "KhPolQ_K13n_4878" 13 0 0 0 51.1175116765282
"12008" "KhPolQ_K13n_4878!" 13 0 0 0 51.1175116765282
"12009" "KhPolQ_K13n_4879" 13 0 -4 4 52.5452186216786
"12010" "KhPolQ_K13n_4879!" 13 0 4 -4 52.5452186216786
"12011" "KhPolQ_K13n_4880" 13 0 0 0 80.0936951326382
"12012" "KhPolQ_K13n_4880!" 13 0 0 0 80.0936951326382
"12013" "KhPolQ_K13n_4881" 13 0 -4 4 46.8721665810319
"12014" "KhPolQ_K13n_4881!" 13 0 4 -4 46.8721665810319
"12015" "KhPolQ_K13n_4882" 13 0 0 0 47.7807492616012
"12016" "KhPolQ_K13n_4882!" 13 0 0 0 47.7807492616012
"12017" "KhPolQ_K13n_4883" 13 0 -6 6 78.2240372264178
"12018" "KhPolQ_K13n_4883!" 13 0 6 -6 78.2240372264178
"12019" "KhPolQ_K13n_4884" 13 0 -4 4 69.4334213473598
"12020" "KhPolQ_K13n_4884!" 13 0 4 -4 69.4334213473598
"12021" "KhPolQ_K13n_4885" 13 0 -2 2 65.1690110405245
"12022" "KhPolQ_K13n_4885!" 13 0 2 -2 65.1690110405245
"12023" "KhPolQ_K13n_4886" 13 0 2 -2 58.4722156241749
"12024" "KhPolQ_K13n_4886!" 13 0 -2 2 58.4722156241749
"12025" "KhPolQ_K13n_4887" 13 0 -2 2 62.8887907341205
"12026" "KhPolQ_K13n_4887!" 13 0 2 -2 62.8887907341205
"12027" "KhPolQ_K13n_4888" 13 0 -6 6 72.4913787977577
"12028" "KhPolQ_K13n_4888!" 13 0 6 -6 72.4913787977577
"12029" "KhPolQ_K13n_4889" 13 0 2 -2 58.5747385824299
"12030" "KhPolQ_K13n_4889!" 13 0 -2 2 58.5747385824299
"12031" "KhPolQ_K13n_4890" 13 0 -4 4 81.1110350075746
"12032" "KhPolQ_K13n_4890!" 13 0 4 -4 81.1110350075746
"12033" "KhPolQ_K13n_4891" 13 0 -2 2 68.1835757349231
"12034" "KhPolQ_K13n_4891!" 13 0 2 -2 68.1835757349231
"12035" "KhPolQ_K13n_4892" 13 0 0 0 85.1293134002618
"12036" "KhPolQ_K13n_4892!" 13 0 0 0 85.1293134002618
"12037" "KhPolQ_K13n_4893" 13 0 2 -2 54.1756402823261
"12038" "KhPolQ_K13n_4893!" 13 0 -2 2 54.1756402823261
"12039" "KhPolQ_K13n_4894" 13 0 -6 6 16.4012194668567
"12040" "KhPolQ_K13n_4894!" 13 0 6 -6 16.4012194668567
"12041" "KhPolQ_K13n_4895" 13 0 -2 2 44.5533388198909
"12042" "KhPolQ_K13n_4895!" 13 0 2 -2 44.5533388198909
"12043" "KhPolQ_K13n_4896" 13 0 2 -2 51.0979451641649
"12044" "KhPolQ_K13n_4896!" 13 0 -2 2 51.0979451641649
"12045" "KhPolQ_K13n_4897" 13 0 -4 4 31.2569992161756
"12046" "KhPolQ_K13n_4897!" 13 0 4 -4 31.2569992161756
"12047" "KhPolQ_K13n_4898" 13 0 0 0 45.8366665454634
"12048" "KhPolQ_K13n_4898!" 13 0 0 0 45.8366665454634
"12049" "KhPolQ_K13n_4899" 13 0 0 0 57.7494588719236
"12050" "KhPolQ_K13n_4899!" 13 0 0 0 57.7494588719236
"12051" "KhPolQ_K13n_4900" 13 0 -6 6 70.7884171316184
"12052" "KhPolQ_K13n_4900!" 13 0 6 -6 70.7884171316184
"12053" "KhPolQ_K13n_4901" 13 0 0 0 89.8164795569276
"12054" "KhPolQ_K13n_4901!" 13 0 0 0 89.8164795569276
"12055" "KhPolQ_K13n_4902" 13 0 4 -4 48.5077313425396
"12056" "KhPolQ_K13n_4902!" 13 0 -4 4 48.5077313425396
"12057" "KhPolQ_K13n_4903" 13 0 -4 4 58.7281874401041
"12058" "KhPolQ_K13n_4903!" 13 0 4 -4 58.7281874401041
"12059" "KhPolQ_K13n_4904" 13 0 2 -2 44.1248229458204
"12060" "KhPolQ_K13n_4904!" 13 0 -2 2 44.1248229458204
"12061" "KhPolQ_K13n_4905" 13 0 0 0 83.683929162056
"12062" "KhPolQ_K13n_4905!" 13 0 0 0 83.683929162056
"12063" "KhPolQ_K13n_4906" 13 0 4 -4 55.8300994088314
"12064" "KhPolQ_K13n_4906!" 13 0 -4 4 55.8300994088314
"12065" "KhPolQ_K13n_4907" 13 0 -4 4 35.3977400408557
"12066" "KhPolQ_K13n_4907!" 13 0 4 -4 35.3977400408557
"12067" "KhPolQ_K13n_4908" 13 0 -6 8 39.5347948015416
"12068" "KhPolQ_K13n_4908!" 13 0 6 -8 39.5347948015416
"12069" "KhPolQ_K13n_4909" 13 0 -2 2 69.3469537903432
"12070" "KhPolQ_K13n_4909!" 13 0 2 -2 69.3469537903432
"12071" "KhPolQ_K13n_4910" 13 0 -4 4 90.1387818865997
"12072" "KhPolQ_K13n_4910!" 13 0 4 -4 90.1387818865997
"12073" "KhPolQ_K13n_4911" 13 0 6 -6 90.194234849019
"12074" "KhPolQ_K13n_4911!" 13 0 -6 6 90.194234849019
"12075" "KhPolQ_K13n_4912" 13 0 -2 2 83.5404093837228
"12076" "KhPolQ_K13n_4912!" 13 0 2 -2 83.5404093837228
"12077" "KhPolQ_K13n_4913" 13 0 -2 2 49.749371855331
"12078" "KhPolQ_K13n_4913!" 13 0 2 -2 49.749371855331
"12079" "KhPolQ_K13n_4914" 13 0 -2 2 67.4759216313494
"12080" "KhPolQ_K13n_4914!" 13 0 2 -2 67.4759216313494
"12081" "KhPolQ_K13n_4915" 13 0 -4 4 65.0922422412994
"12082" "KhPolQ_K13n_4915!" 13 0 4 -4 65.0922422412994
"12083" "KhPolQ_K13n_4916" 13 0 2 -2 90.7689374180397
"12084" "KhPolQ_K13n_4916!" 13 0 -2 2 90.7689374180397
"12085" "KhPolQ_K13n_4917" 13 0 0 0 55.4887375960203
"12086" "KhPolQ_K13n_4917!" 13 0 0 0 55.4887375960203
"12087" "KhPolQ_K13n_4918" 13 0 4 -4 43.2319326424346
"12088" "KhPolQ_K13n_4918!" 13 0 -4 4 43.2319326424346
"12089" "KhPolQ_K13n_4919" 13 0 -2 2 58.8132638101305
"12090" "KhPolQ_K13n_4919!" 13 0 2 -2 58.8132638101305
"12091" "KhPolQ_K13n_4920" 13 0 2 -2 43.7607129740821
"12092" "KhPolQ_K13n_4920!" 13 0 -2 2 43.7607129740821
"12093" "KhPolQ_K13n_4921" 13 0 -4 4 68.2568677863261
"12094" "KhPolQ_K13n_4921!" 13 0 4 -4 68.2568677863261
"12095" "KhPolQ_K13n_4922" 13 0 0 0 82.8311535595153
"12096" "KhPolQ_K13n_4922!" 13 0 0 0 82.8311535595153
"12097" "KhPolQ_K13n_4923" 13 0 -2 2 73.3825592358293
"12098" "KhPolQ_K13n_4923!" 13 0 2 -2 73.3825592358293
"12099" "KhPolQ_K13n_4924" 13 0 2 -2 45.9891291502677
"12100" "KhPolQ_K13n_4924!" 13 0 -2 2 45.9891291502677
"12101" "KhPolQ_K13n_4925" 13 0 0 0 60.0416522091123
"12102" "KhPolQ_K13n_4925!" 13 0 0 0 60.0416522091123
"12103" "KhPolQ_K13n_4926" 13 0 -2 2 75.1997340420829
"12104" "KhPolQ_K13n_4926!" 13 0 2 -2 75.1997340420829
"12105" "KhPolQ_K13n_4927" 13 0 4 -4 53.8794951720968
"12106" "KhPolQ_K13n_4927!" 13 0 -4 4 53.8794951720968
"12107" "KhPolQ_K13n_4928" 13 0 2 -2 48.9591666595746
"12108" "KhPolQ_K13n_4928!" 13 0 -2 2 48.9591666595746
"12109" "KhPolQ_K13n_4929" 13 0 -4 4 45.6398948289761
"12110" "KhPolQ_K13n_4929!" 13 0 4 -4 45.6398948289761
"12111" "KhPolQ_K13n_4930" 13 0 -4 4 76.085478246509
"12112" "KhPolQ_K13n_4930!" 13 0 4 -4 76.085478246509
"12113" "KhPolQ_K13n_4931" 13 0 -4 4 70.0357051795725
"12114" "KhPolQ_K13n_4931!" 13 0 4 -4 70.0357051795725
"12115" "KhPolQ_K13n_4932" 13 0 0 0 75.6240702422185
"12116" "KhPolQ_K13n_4932!" 13 0 0 0 75.6240702422185
"12117" "KhPolQ_K13n_4933" 13 0 0 0 56.771471708949
"12118" "KhPolQ_K13n_4933!" 13 0 0 0 56.771471708949
"12119" "KhPolQ_K13n_4934" 13 0 0 0 17.2336879396141
"12120" "KhPolQ_K13n_4934!" 13 0 0 0 17.2336879396141
"12121" "KhPolQ_K13n_4935" 13 0 -2 2 72.3394774656273
"12122" "KhPolQ_K13n_4935!" 13 0 2 -2 72.3394774656273
"12123" "KhPolQ_K13n_4936" 13 0 2 -2 68.5346627627218
"12124" "KhPolQ_K13n_4936!" 13 0 -2 2 68.5346627627218
"12125" "KhPolQ_K13n_4937" 13 0 0 0 72.642962494656
"12126" "KhPolQ_K13n_4937!" 13 0 0 0 72.642962494656
"12127" "KhPolQ_K13n_4938" 13 0 0 0 65.7799361507747
"12128" "KhPolQ_K13n_4938!" 13 0 0 0 65.7799361507747
"12129" "KhPolQ_K13n_4939" 13 0 -2 2 53.3572862878164
"12130" "KhPolQ_K13n_4939!" 13 0 2 -2 53.3572862878164
"12131" "KhPolQ_K13n_4940" 13 0 -2 2 76.2430324685476
"12132" "KhPolQ_K13n_4940!" 13 0 2 -2 76.2430324685476
"12133" "KhPolQ_K13n_4941" 13 0 -4 4 95.3047742770529
"12134" "KhPolQ_K13n_4941!" 13 0 4 -4 95.3047742770529
"12135" "KhPolQ_K13n_4942" 13 0 0 0 62.2976725086901
"12136" "KhPolQ_K13n_4942!" 13 0 0 0 62.2976725086901
"12137" "KhPolQ_K13n_4943" 13 0 -6 8 20.3715487874634
"12138" "KhPolQ_K13n_4943!" 13 0 6 -8 20.3715487874634
"12139" "KhPolQ_K13n_4944" 13 0 -4 4 68.4470598345904
"12140" "KhPolQ_K13n_4944!" 13 0 4 -4 68.4470598345904
"12141" "KhPolQ_K13n_4945" 13 0 -4 4 59.7745765355138
"12142" "KhPolQ_K13n_4945!" 13 0 4 -4 59.7745765355138
"12143" "KhPolQ_K13n_4946" 13 0 -4 6 12.1243556529821
"12144" "KhPolQ_K13n_4946!" 13 0 4 -6 12.1243556529821
"12145" "KhPolQ_K13n_4947" 13 0 -2 2 52.2589705218157
"12146" "KhPolQ_K13n_4947!" 13 0 2 -2 52.2589705218157
"12147" "KhPolQ_K13n_4948" 13 0 -2 2 60.3241245274227
"12148" "KhPolQ_K13n_4948!" 13 0 2 -2 60.3241245274227
"12149" "KhPolQ_K13n_4949" 13 0 6 -6 64.3972049082877
"12150" "KhPolQ_K13n_4949!" 13 0 -6 6 64.3972049082877
"12151" "KhPolQ_K13n_4950" 13 0 4 -4 68.9420046125727
"12152" "KhPolQ_K13n_4950!" 13 0 -4 4 68.9420046125727
"12153" "KhPolQ_K13n_4951" 13 0 -4 4 15.4596248337403
"12154" "KhPolQ_K13n_4951!" 13 0 4 -4 15.4596248337403
"12155" "KhPolQ_K13n_4952" 13 0 -4 4 68.0661443009665
"12156" "KhPolQ_K13n_4952!" 13 0 4 -4 68.0661443009665
"12157" "KhPolQ_K13n_4953" 13 0 0 0 57.1926568713152
"12158" "KhPolQ_K13n_4953!" 13 0 0 0 57.1926568713152
"12159" "KhPolQ_K13n_4954" 13 0 4 -4 43.3935479074943
"12160" "KhPolQ_K13n_4954!" 13 0 -4 4 43.3935479074943
"12161" "KhPolQ_K13n_4955" 13 0 -2 2 33.570820663189
"12162" "KhPolQ_K13n_4955!" 13 0 2 -2 33.570820663189
"12163" "KhPolQ_K13n_4956" 13 0 -2 2 48.135226186235
"12164" "KhPolQ_K13n_4956!" 13 0 2 -2 48.135226186235
"12165" "KhPolQ_K13n_4957" 13 0 2 -2 49.8698305591667
"12166" "KhPolQ_K13n_4957!" 13 0 -2 2 49.8698305591667
"12167" "KhPolQ_K13n_4958" 13 0 0 0 39.9374510954317
"12168" "KhPolQ_K13n_4958!" 13 0 0 0 39.9374510954317
"12169" "KhPolQ_K13n_4959" 13 0 0 0 72.642962494656
"12170" "KhPolQ_K13n_4959!" 13 0 0 0 72.642962494656
"12171" "KhPolQ_K13n_4960" 13 0 4 -4 44.328320518603
"12172" "KhPolQ_K13n_4960!" 13 0 -4 4 44.328320518603
"12173" "KhPolQ_K13n_4961" 13 0 0 0 53.2071423776921
"12174" "KhPolQ_K13n_4961!" 13 0 0 0 53.2071423776921
"12175" "KhPolQ_K13n_4962" 13 0 2 -2 60.9179776420721
"12176" "KhPolQ_K13n_4962!" 13 0 -2 2 60.9179776420721
"12177" "KhPolQ_K13n_4963" 13 0 0 0 65.8103335350916
"12178" "KhPolQ_K13n_4963!" 13 0 0 0 65.8103335350916
"12179" "KhPolQ_K13n_4964" 13 0 2 -2 51.0979451641649
"12180" "KhPolQ_K13n_4964!" 13 0 -2 2 51.0979451641649
"12181" "KhPolQ_K13n_4965" 13 0 4 -4 65.9924238075857
"12182" "KhPolQ_K13n_4965!" 13 0 -4 4 65.9924238075857
"12183" "KhPolQ_K13n_4966" 13 0 0 0 28.6879765755621
"12184" "KhPolQ_K13n_4966!" 13 0 0 0 28.6879765755621
"12185" "KhPolQ_K13n_4967" 13 0 4 -4 49.5277699881592
"12186" "KhPolQ_K13n_4967!" 13 0 -4 4 49.5277699881592
"12187" "KhPolQ_K13n_4968" 13 0 2 0 14.456832294801
"12188" "KhPolQ_K13n_4968!" 13 0 -2 0 14.456832294801
"12189" "KhPolQ_K13n_4969" 13 0 6 -6 83.4326075344646
"12190" "KhPolQ_K13n_4969!" 13 0 -6 6 83.4326075344646
"12191" "KhPolQ_K13n_4970" 13 0 -8 8 28.3725219182222
"12192" "KhPolQ_K13n_4970!" 13 0 8 -8 28.3725219182222
"12193" "KhPolQ_K13n_4971" 13 0 -6 6 46.6797600679352
"12194" "KhPolQ_K13n_4971!" 13 0 6 -6 46.6797600679352
"12195" "KhPolQ_K13n_4972" 13 0 -6 6 39.6358423652128
"12196" "KhPolQ_K13n_4972!" 13 0 6 -6 39.6358423652128
"12197" "KhPolQ_K13n_4973" 13 0 -8 8 36.4005494464026
"12198" "KhPolQ_K13n_4973!" 13 0 8 -8 36.4005494464026
"12199" "KhPolQ_K13n_4974" 13 0 -4 4 39.8371685740842
"12200" "KhPolQ_K13n_4974!" 13 0 4 -4 39.8371685740842
"12201" "KhPolQ_K13n_4975" 13 0 -4 4 21.2837966537928
"12202" "KhPolQ_K13n_4975!" 13 0 4 -4 21.2837966537928
"12203" "KhPolQ_K13n_4976" 13 0 2 -2 57.6281181368956
"12204" "KhPolQ_K13n_4976!" 13 0 -2 2 57.6281181368956
"12205" "KhPolQ_K13n_4977" 13 0 -4 4 64.9384323802169
"12206" "KhPolQ_K13n_4977!" 13 0 4 -4 64.9384323802169
"12207" "KhPolQ_K13n_4978" 13 0 0 0 71
"12208" "KhPolQ_K13n_4978!" 13 0 0 0 71
"12209" "KhPolQ_K13n_4979" 13 0 -2 2 23.5159520326097
"12210" "KhPolQ_K13n_4979!" 13 0 2 -2 23.5159520326097
"12211" "KhPolQ_K13n_4980" 13 0 -2 2 54.157178656204
"12212" "KhPolQ_K13n_4980!" 13 0 2 -2 54.157178656204
"12213" "KhPolQ_K13n_4981" 13 0 0 0 73.8985791473693
"12214" "KhPolQ_K13n_4981!" 13 0 0 0 73.8985791473693
"12215" "KhPolQ_K13n_4982" 13 0 2 -2 89.5265323800716
"12216" "KhPolQ_K13n_4982!" 13 0 -2 2 89.5265323800716
"12217" "KhPolQ_K13n_4983" 13 0 4 -4 43.6463056855904
"12218" "KhPolQ_K13n_4983!" 13 0 -4 4 43.6463056855904
"12219" "KhPolQ_K13n_4984" 13 0 2 -2 70.7177488329486
"12220" "KhPolQ_K13n_4984!" 13 0 -2 2 70.7177488329486
"12221" "KhPolQ_K13n_4985" 13 0 4 -4 96.0468635614927
"12222" "KhPolQ_K13n_4985!" 13 0 -4 4 96.0468635614927
"12223" "KhPolQ_K13n_4986" 13 0 0 0 72.8354309385206
"12224" "KhPolQ_K13n_4986!" 13 0 0 0 72.8354309385206
"12225" "KhPolQ_K13n_4987" 13 0 2 -2 85.0823130856231
"12226" "KhPolQ_K13n_4987!" 13 0 -2 2 85.0823130856231
"12227" "KhPolQ_K13n_4988" 13 0 -4 4 60.390396587537
"12228" "KhPolQ_K13n_4988!" 13 0 4 -4 60.390396587537
"12229" "KhPolQ_K13n_4989" 13 0 -4 4 73.0410843293006
"12230" "KhPolQ_K13n_4989!" 13 0 4 -4 73.0410843293006
"12231" "KhPolQ_K13n_4990" 13 0 -4 4 84.2436941260294
"12232" "KhPolQ_K13n_4990!" 13 0 4 -4 84.2436941260294
"12233" "KhPolQ_K13n_4991" 13 0 -8 8 25.9807621135332
"12234" "KhPolQ_K13n_4991!" 13 0 8 -8 25.9807621135332
"12235" "KhPolQ_K13n_4992" 13 0 -6 6 21.3775583264319
"12236" "KhPolQ_K13n_4992!" 13 0 6 -6 21.3775583264319
"12237" "KhPolQ_K13n_4993" 13 0 -4 4 53.0942558098331
"12238" "KhPolQ_K13n_4993!" 13 0 4 -4 53.0942558098331
"12239" "KhPolQ_K13n_4994" 13 0 -6 6 49.4267134250296
"12240" "KhPolQ_K13n_4994!" 13 0 6 -6 49.4267134250296
"12241" "KhPolQ_K13n_4995" 13 0 -2 2 33.2415402771893
"12242" "KhPolQ_K13n_4995!" 13 0 2 -2 33.2415402771893
"12243" "KhPolQ_K13n_4996" 13 0 -4 4 39.9124040869502
"12244" "KhPolQ_K13n_4996!" 13 0 4 -4 39.9124040869502
"12245" "KhPolQ_K13n_4997" 13 0 0 0 68.0661443009665
"12246" "KhPolQ_K13n_4997!" 13 0 0 0 68.0661443009665
"12247" "KhPolQ_K13n_4998" 13 0 6 -6 58.1635624768635
"12248" "KhPolQ_K13n_4998!" 13 0 -6 6 58.1635624768635
"12249" "KhPolQ_K13n_4999" 13 0 2 -2 82.7224274305342
"12250" "KhPolQ_K13n_4999!" 13 0 -2 2 82.7224274305342
"12251" "KhPolQ_K13n_5000" 13 0 0 0 66.2193325245732
"12252" "KhPolQ_K13n_5000!" 13 0 0 0 66.2193325245732
"12253" "KhPolQ_K13n_5001" 13 0 2 -2 74.7729897757205
"12254" "KhPolQ_K13n_5001!" 13 0 -2 2 74.7729897757205
"12255" "KhPolQ_K13n_5002" 13 0 -2 2 60.0249947938357
"12256" "KhPolQ_K13n_5002!" 13 0 2 -2 60.0249947938357
"12257" "KhPolQ_K13n_5003" 13 0 -2 2 101.788997440784
"12258" "KhPolQ_K13n_5003!" 13 0 2 -2 101.788997440784
"12259" "KhPolQ_K13n_5004" 13 0 0 0 78.3772926299448
"12260" "KhPolQ_K13n_5004!" 13 0 0 0 78.3772926299448
"12261" "KhPolQ_K13n_5005" 13 0 -2 2 79.3536388579629
"12262" "KhPolQ_K13n_5005!" 13 0 2 -2 79.3536388579629
"12263" "KhPolQ_K13n_5006" 13 0 -2 2 74.8799038460921
"12264" "KhPolQ_K13n_5006!" 13 0 2 -2 74.8799038460921
"12265" "KhPolQ_K13n_5007" 13 0 4 -4 65.7343137181792
"12266" "KhPolQ_K13n_5007!" 13 0 -4 4 65.7343137181792
"12267" "KhPolQ_K13n_5008" 13 0 -4 4 78.2496006379585
"12268" "KhPolQ_K13n_5008!" 13 0 4 -4 78.2496006379585
